simulation,pearson,spearman,n_items,benchmark,population,subset_note
497,0.8641496127619998,0.6990104366251155,110,ARC2,llm,Local ARC2 public-eval prediction folder on the robust ARC2 human items
498,0.8246551701352189,0.6112526204269323,110,ARC2,llm,Local ARC2 public-eval prediction folder on the robust ARC2 human items
499,0.79820893024711,0.6729436692739446,110,ARC2,llm,Local ARC2 public-eval prediction folder on the robust ARC2 human items
500,0.8548478715921864,0.7175213578883303,110,ARC2,llm,Local ARC2 public-eval prediction folder on the robust ARC2 human items
501,0.8383630665001863,0.6855577846403534,110,ARC2,llm,Local ARC2 public-eval prediction folder on the robust ARC2 human items
502,0.784405157103102,0.6356152649730632,110,ARC2,llm,Local ARC2 public-eval prediction folder on the robust ARC2 human items
503,0.8384495267408855,0.7551202578725513,110,ARC2,llm,Local ARC2 public-eval prediction folder on the robust ARC2 human items
504,0.8816568626314882,0.7581047269120663,110,ARC2,llm,Local ARC2 public-eval prediction folder on the robust ARC2 human items
505,0.8852754881275288,0.7822870410026374,110,ARC2,llm,Local ARC2 public-eval prediction folder on the robust ARC2 human items
506,0.8242516543515523,0.7173139778644365,110,ARC2,llm,Local ARC2 public-eval prediction folder on the robust ARC2 human items
507,0.876176007991161,0.7658499199783604,110,ARC2,llm,Local ARC2 public-eval prediction folder on the robust ARC2 human items
508,0.8910871056507018,0.7583391565042941,110,ARC2,llm,Local ARC2 public-eval prediction folder on the robust ARC2 human items
509,0.8852096357939675,0.753578432477515,110,ARC2,llm,Local ARC2 public-eval prediction folder on the robust ARC2 human items
510,0.8592011959906647,0.7599080314676645,110,ARC2,llm,Local ARC2 public-eval prediction folder on the robust ARC2 human items
511,0.8519866046093262,0.6863873047359286,110,ARC2,llm,Local ARC2 public-eval prediction folder on the robust ARC2 human items
512,0.8239740207063044,0.6421432274643284,110,ARC2,llm,Local ARC2 public-eval prediction folder on the robust ARC2 human items
513,0.853457330742094,0.7160516646755178,110,ARC2,llm,Local ARC2 public-eval prediction folder on the robust ARC2 human items
514,0.8600816763400756,0.7310822081464283,110,ARC2,llm,Local ARC2 public-eval prediction folder on the robust ARC2 human items
515,0.8575844898428773,0.7635146405788609,110,ARC2,llm,Local ARC2 public-eval prediction folder on the robust ARC2 human items
516,0.8728316289877505,0.7095687847981427,110,ARC2,llm,Local ARC2 public-eval prediction folder on the robust ARC2 human items
517,0.8390697461575252,0.6506097423528616,110,ARC2,llm,Local ARC2 public-eval prediction folder on the robust ARC2 human items
518,0.8520750242027338,0.689804566868787,110,ARC2,llm,Local ARC2 public-eval prediction folder on the robust ARC2 human items
519,0.8841554801337412,0.7873633433266461,110,ARC2,llm,Local ARC2 public-eval prediction folder on the robust ARC2 human items
520,0.8684154734097458,0.6690665644794086,110,ARC2,llm,Local ARC2 public-eval prediction folder on the robust ARC2 human items
521,0.8580556343167406,0.7397470865360773,110,ARC2,llm,Local ARC2 public-eval prediction folder on the robust ARC2 human items
522,0.8401395414971307,0.7258616414579717,110,ARC2,llm,Local ARC2 public-eval prediction folder on the robust ARC2 human items
523,0.8727919152134209,0.819308883529067,110,ARC2,llm,Local ARC2 public-eval prediction folder on the robust ARC2 human items
524,0.847786253982265,0.7251854022496226,110,ARC2,llm,Local ARC2 public-eval prediction folder on the robust ARC2 human items
525,0.8664144075935972,0.703464598877443,110,ARC2,llm,Local ARC2 public-eval prediction folder on the robust ARC2 human items
526,0.8704548017107212,0.7288280774519307,110,ARC2,llm,Local ARC2 public-eval prediction folder on the robust ARC2 human items
527,0.8670675361245569,0.7853706917927101,110,ARC2,llm,Local ARC2 public-eval prediction folder on the robust ARC2 human items
528,0.8128068207167546,0.6336406464846832,110,ARC2,llm,Local ARC2 public-eval prediction folder on the robust ARC2 human items
529,0.845720156924067,0.7251583526812885,110,ARC2,llm,Local ARC2 public-eval prediction folder on the robust ARC2 human items
530,0.8211244705541567,0.7033834501724411,110,ARC2,llm,Local ARC2 public-eval prediction folder on the robust ARC2 human items
531,0.8387850511771354,0.6453170434821811,110,ARC2,llm,Local ARC2 public-eval prediction folder on the robust ARC2 human items
532,0.8371893512461573,0.6787142438518585,110,ARC2,llm,Local ARC2 public-eval prediction folder on the robust ARC2 human items
533,0.8198403231445702,0.7026531118274238,110,ARC2,llm,Local ARC2 public-eval prediction folder on the robust ARC2 human items
534,0.8698887344515622,0.7280436399702456,110,ARC2,llm,Local ARC2 public-eval prediction folder on the robust ARC2 human items
535,0.8864122768410727,0.7847124856299167,110,ARC2,llm,Local ARC2 public-eval prediction folder on the robust ARC2 human items
536,0.8715836848755254,0.777706647431418,110,ARC2,llm,Local ARC2 public-eval prediction folder on the robust ARC2 human items
537,0.8359555834350745,0.673511710208958,110,ARC2,llm,Local ARC2 public-eval prediction folder on the robust ARC2 human items
538,0.8238301981169288,0.6672181773099205,110,ARC2,llm,Local ARC2 public-eval prediction folder on the robust ARC2 human items
539,0.8567542829223258,0.7741811870252238,110,ARC2,llm,Local ARC2 public-eval prediction folder on the robust ARC2 human items
540,0.8586607131006534,0.7393413430110678,110,ARC2,llm,Local ARC2 public-eval prediction folder on the robust ARC2 human items
541,0.8517822808358927,0.6980817347789825,110,ARC2,llm,Local ARC2 public-eval prediction folder on the robust ARC2 human items
542,0.8861641603413005,0.7905822419583888,110,ARC2,llm,Local ARC2 public-eval prediction folder on the robust ARC2 human items
543,0.8732971630252865,0.7703040822306877,110,ARC2,llm,Local ARC2 public-eval prediction folder on the robust ARC2 human items
544,0.8269489619800133,0.6246601897978045,110,ARC2,llm,Local ARC2 public-eval prediction folder on the robust ARC2 human items
545,0.8339376991996362,0.7219755201406577,110,ARC2,llm,Local ARC2 public-eval prediction folder on the robust ARC2 human items
546,0.8254252803197623,0.5814710456912292,110,ARC2,llm,Local ARC2 public-eval prediction folder on the robust ARC2 human items
547,0.8629578002639616,0.6759822374501273,110,ARC2,llm,Local ARC2 public-eval prediction folder on the robust ARC2 human items
548,0.8691211685159246,0.7409462840655501,110,ARC2,llm,Local ARC2 public-eval prediction folder on the robust ARC2 human items
549,0.8614478918157397,0.7184680927800193,110,ARC2,llm,Local ARC2 public-eval prediction folder on the robust ARC2 human items
550,0.8881386635370521,0.7878412190338796,110,ARC2,llm,Local ARC2 public-eval prediction folder on the robust ARC2 human items
551,0.8530315166439206,0.74691522214458,110,ARC2,llm,Local ARC2 public-eval prediction folder on the robust ARC2 human items
552,0.8397966534755119,0.6960620336767125,110,ARC2,llm,Local ARC2 public-eval prediction folder on the robust ARC2 human items
553,0.9048872075297054,0.7781755066158735,110,ARC2,llm,Local ARC2 public-eval prediction folder on the robust ARC2 human items
554,0.8877273464483509,0.7909789689606204,110,ARC2,llm,Local ARC2 public-eval prediction folder on the robust ARC2 human items
555,0.8616819409696467,0.7338322475937155,110,ARC2,llm,Local ARC2 public-eval prediction folder on the robust ARC2 human items
556,0.8453363087207838,0.6977120573450849,110,ARC2,llm,Local ARC2 public-eval prediction folder on the robust ARC2 human items
557,0.8615610597696532,0.678326533372405,110,ARC2,llm,Local ARC2 public-eval prediction folder on the robust ARC2 human items
558,0.8666389643560583,0.7388454342582783,110,ARC2,llm,Local ARC2 public-eval prediction folder on the robust ARC2 human items
559,0.8898800789450049,0.7278362599463517,110,ARC2,llm,Local ARC2 public-eval prediction folder on the robust ARC2 human items
560,0.8530849923676854,0.7047629781574736,110,ARC2,llm,Local ARC2 public-eval prediction folder on the robust ARC2 human items
561,0.8231450288995152,0.6752879651962221,110,ARC2,llm,Local ARC2 public-eval prediction folder on the robust ARC2 human items
562,0.8947122365785966,0.7574104546581611,110,ARC2,llm,Local ARC2 public-eval prediction folder on the robust ARC2 human items
563,0.8250946565941805,0.6991366679440074,110,ARC2,llm,Local ARC2 public-eval prediction folder on the robust ARC2 human items
564,0.8421886048605376,0.7357527669454276,110,ARC2,llm,Local ARC2 public-eval prediction folder on the robust ARC2 human items
565,0.8455671463314349,0.7377995176160312,110,ARC2,llm,Local ARC2 public-eval prediction folder on the robust ARC2 human items
566,0.8821094058385781,0.754642382165318,110,ARC2,llm,Local ARC2 public-eval prediction folder on the robust ARC2 human items
567,0.8553746749294528,0.6891012780921038,110,ARC2,llm,Local ARC2 public-eval prediction folder on the robust ARC2 human items
568,0.8856557202273989,0.768167166332304,110,ARC2,llm,Local ARC2 public-eval prediction folder on the robust ARC2 human items
569,0.8488137661829519,0.6290963190045759,110,ARC2,llm,Local ARC2 public-eval prediction folder on the robust ARC2 human items
570,0.8669741050743118,0.6926988706805219,110,ARC2,llm,Local ARC2 public-eval prediction folder on the robust ARC2 human items
571,0.8812610767519985,0.7850370804499246,110,ARC2,llm,Local ARC2 public-eval prediction folder on the robust ARC2 human items
572,0.8597232438874551,0.7405225074949846,110,ARC2,llm,Local ARC2 public-eval prediction folder on the robust ARC2 human items
573,0.8735288899041187,0.7461037350945607,110,ARC2,llm,Local ARC2 public-eval prediction folder on the robust ARC2 human items
574,0.8738575156770678,0.772936906881861,110,ARC2,llm,Local ARC2 public-eval prediction folder on the robust ARC2 human items
575,0.8220662581767685,0.695728422333927,110,ARC2,llm,Local ARC2 public-eval prediction folder on the robust ARC2 human items
576,0.8640154974891496,0.7280977391069134,110,ARC2,llm,Local ARC2 public-eval prediction folder on the robust ARC2 human items
577,0.8470351022717812,0.7166287221333093,110,ARC2,llm,Local ARC2 public-eval prediction folder on the robust ARC2 human items
578,0.9002235651510004,0.7898068209994815,110,ARC2,llm,Local ARC2 public-eval prediction folder on the robust ARC2 human items
579,0.8657471480755168,0.7775623830669702,110,ARC2,llm,Local ARC2 public-eval prediction folder on the robust ARC2 human items
580,0.8590925103202659,0.7539210603430787,110,ARC2,llm,Local ARC2 public-eval prediction folder on the robust ARC2 human items
581,0.8715013998444567,0.7438946870139531,110,ARC2,llm,Local ARC2 public-eval prediction folder on the robust ARC2 human items
582,0.8557483672359115,0.722723891531231,110,ARC2,llm,Local ARC2 public-eval prediction folder on the robust ARC2 human items
583,0.8497296837058578,0.6942677456438925,110,ARC2,llm,Local ARC2 public-eval prediction folder on the robust ARC2 human items
584,0.8716980546233842,0.7379978811171471,110,ARC2,llm,Local ARC2 public-eval prediction folder on the robust ARC2 human items
585,0.8314634975132014,0.7368888488154544,110,ARC2,llm,Local ARC2 public-eval prediction folder on the robust ARC2 human items
586,0.8512503958433163,0.7071523566936411,110,ARC2,llm,Local ARC2 public-eval prediction folder on the robust ARC2 human items
587,0.8774450180373717,0.7420913824583549,110,ARC2,llm,Local ARC2 public-eval prediction folder on the robust ARC2 human items
588,0.8412906149634196,0.6629533620359308,110,ARC2,llm,Local ARC2 public-eval prediction folder on the robust ARC2 human items
589,0.8663025892881966,0.7539390933886345,110,ARC2,llm,Local ARC2 public-eval prediction folder on the robust ARC2 human items
590,0.869374633478154,0.7396479047855194,110,ARC2,llm,Local ARC2 public-eval prediction folder on the robust ARC2 human items
591,0.8560254604995245,0.7003629150418141,110,ARC2,llm,Local ARC2 public-eval prediction folder on the robust ARC2 human items
592,0.8475935516653342,0.7097130491625905,110,ARC2,llm,Local ARC2 public-eval prediction folder on the robust ARC2 human items
593,0.8695632887457689,0.7322994387214571,110,ARC2,llm,Local ARC2 public-eval prediction folder on the robust ARC2 human items
594,0.8638965985974739,0.746834073439578,110,ARC2,llm,Local ARC2 public-eval prediction folder on the robust ARC2 human items
595,0.8671559101367521,0.7579243964565064,110,ARC2,llm,Local ARC2 public-eval prediction folder on the robust ARC2 human items
596,0.87895383679671,0.7832698419854383,110,ARC2,llm,Local ARC2 public-eval prediction folder on the robust ARC2 human items
597,0.8380627781031132,0.7575547190226088,110,ARC2,llm,Local ARC2 public-eval prediction folder on the robust ARC2 human items
598,0.849046918740467,0.7134008069787887,110,ARC2,llm,Local ARC2 public-eval prediction folder on the robust ARC2 human items
599,0.8569579129142686,0.7004620967923721,110,ARC2,llm,Local ARC2 public-eval prediction folder on the robust ARC2 human items
600,0.8904649369638883,0.7706827761873634,110,ARC2,llm,Local ARC2 public-eval prediction folder on the robust ARC2 human items
601,0.8347418375475069,0.6793994995829857,110,ARC2,llm,Local ARC2 public-eval prediction folder on the robust ARC2 human items
602,0.8395645925762569,0.6399792619976106,110,ARC2,llm,Local ARC2 public-eval prediction folder on the robust ARC2 human items
603,0.8167201479678112,0.6958997362667086,110,ARC2,llm,Local ARC2 public-eval prediction folder on the robust ARC2 human items
604,0.8968302067344072,0.7560399431959065,110,ARC2,llm,Local ARC2 public-eval prediction folder on the robust ARC2 human items
605,0.854651532361976,0.7058359443680544,110,ARC2,llm,Local ARC2 public-eval prediction folder on the robust ARC2 human items
606,0.8605564197558165,0.7481685188107207,110,ARC2,llm,Local ARC2 public-eval prediction folder on the robust ARC2 human items
607,0.835227311743791,0.6687600027049568,110,ARC2,llm,Local ARC2 public-eval prediction folder on the robust ARC2 human items
608,0.8611197034014024,0.7041859206996822,110,ARC2,llm,Local ARC2 public-eval prediction folder on the robust ARC2 human items
609,0.9034619221594039,0.798083988909677,110,ARC2,llm,Local ARC2 public-eval prediction folder on the robust ARC2 human items
610,0.8620095585732949,0.7299190767080675,110,ARC2,llm,Local ARC2 public-eval prediction folder on the robust ARC2 human items
611,0.8768120334837971,0.7626129883010617,110,ARC2,llm,Local ARC2 public-eval prediction folder on the robust ARC2 human items
