task_id,benchmark,split,json_hash,n_train_pairs,n_test_pairs,mean_input_cells,max_input_cells,mean_output_cells,max_output_cells
d255d7a7,arc2,train,a781a51e091f3a259892da99b3c95e1bef272339,3,1,229.0,400.0,229.0,400.0
d282b262,arc2,train,01dc9d8c2c02f4e2ca13c859f55ca52a20cc67a4,3,1,225.0,225.0,225.0,225.0
d2abd087,arc2,train,688b610e68d20284ac7c4bce2936205f126d9b21,3,1,100.0,100.0,100.0,100.0
d2acf2cb,arc2,train,53c0dee6ec7da4c132dc359c8aa93b923653ba15,3,1,72.0,90.0,72.0,90.0
d304284e,arc2,train,f427bc97f22264665ea8abcecc0400fa43dfa2c1,2,1,644.0,644.0,644.0,644.0
d364b489,arc2,train,0a94a2e4e171064bbfb3dff5bdb356d6126b8acd,2,1,100.0,100.0,100.0,100.0
d37a1ef5,arc2,train,4a0572d42a7c0a039accd52ca935f321c281a903,3,1,130.0,156.0,130.0,156.0
d406998b,arc2,train,93a5bee6706be1aa2f9e7531c9e9ec5020ba638a,4,1,39.6,51.0,39.6,51.0
d43fd935,arc2,train,3fe0bb6061103fa66065fefccc8a5e648d9230c0,3,1,100.0,100.0,100.0,100.0
d4469b4b,arc2,train,e7528168b637e61c70bce41309527eff61b613ca,7,2,25.0,25.0,9.0,9.0
d47aa2ff,arc2,train,5a4021643923b2472876203a34d20637102e6b9e,3,1,210.0,210.0,100.0,100.0
d492a647,arc2,train,f3045cf354f20a2ff52ce3310cebd0065b3df464,2,1,210.66666666666666,255.0,210.66666666666666,255.0
d4a91cb9,arc2,train,ed4cf26b8cc57b31e3db83bb3afe1ff57fb5b89c,3,1,124.0,156.0,124.0,156.0
d4b1c2b1,arc2,train,c8a3ce4b35b336c635a7ac2a8bcd0e1341ada9fe,7,1,9.0,9.0,72.0,225.0
d4c90558,arc2,train,ac42a204af67422e6b6f5bad49e604fc149391d1,3,1,466.5,625.0,20.0,24.0
d4f3cd78,arc2,train,bb8ba90f93d5cb6a392add9b6fdb7ab582b2385a,2,1,100.0,100.0,100.0,100.0
d511f180,arc2,train,d8e1bd1ce961eb1fb0b49b12cfd527c2c34a0dc1,3,1,14.75,25.0,14.75,25.0
d56f2372,arc2,train,f723e7c36a08cdb6db4c0b457ec563c77bcdba7a,3,1,387.25,440.0,32.75,54.0
d5c634a2,arc2,train,6dba2759345315f4ec75441463b102cb1095edac,7,2,76.11111111111111,225.0,18.0,18.0
d5d6de2d,arc2,train,347d5304fc56f4dca95b5ec033f725a154adfe57,3,2,230.0,625.0,230.0,625.0
d631b094,arc2,train,30e5d0d22ac3289d4d77bf77ea03213295211bc7,4,1,9.0,9.0,3.0,5.0
d6542281,arc2,train,7d6a948733c127d694555798f4b0a0da184695e6,3,2,360.8,576.0,360.8,576.0
d687bc17,arc2,train,e0b3a72ae5bb35f8ee61205d359fe8c967916f98,3,1,171.5,238.0,171.5,238.0
d6ad076f,arc2,train,bba5b998153987855c1c6ab585fa8ccf90c99272,3,1,100.0,100.0,100.0,100.0
d6e50e54,arc2,train,559f483204a60acfe64d66b5a707d6378b02a5b6,3,1,141.0,256.0,141.0,256.0
d749d46f,arc2,train,ec7ff3017f9d87953e5e627ca7911d4ba7b9a32c,3,1,60.0,80.0,185.0,250.0
d753a70b,arc2,train,2efe358ab4d20a327b7d3a59a56d30f9b5561a1e,3,1,256.0,256.0,256.0,256.0
d89b689b,arc2,train,12677c1f2b5a38c021b1ae83dc6405579ed80bf7,3,1,100.0,100.0,100.0,100.0
d8c310e9,arc2,train,2d6ba8acc96905477f8bb16c52360dd0ef8a9caf,3,1,75.0,75.0,75.0,75.0
d90796e8,arc2,train,331c0f4208a7b9ffde7fe698cd4dfa77448341ad,3,1,40.75,63.0,40.75,63.0
d931c21c,arc2,train,aedd2eadb3427e030a2477afaf6749c6c85b95e9,4,1,339.2,900.0,339.2,900.0
d93c6891,arc2,train,0bfd25d767affe293bb2109968608fd12b28c451,3,1,235.0,288.0,235.0,288.0
d94c3b52,arc2,train,603c3b6f4d37dd2f90a994d08c9541fa69c4400d,3,1,425.0,425.0,425.0,425.0
d968ffd4,arc2,train,d37622f5639ea5dbe9c6f4a3836464605b137356,3,2,74.6,102.0,74.6,102.0
d9f24cd1,arc2,train,7d9a562bb2a34771a3a1634b649fe57620afd2a6,2,1,100.0,100.0,100.0,100.0
d9fac9be,arc2,train,6787695bba7eb13016679f6aee4aa35bb06c7c4b,4,1,96.6,144.0,1.0,1.0
da2b0fe3,arc2,train,8b25ad3f8f207307e735c6788b9f160bd005304e,3,2,100.0,100.0,100.0,100.0
da6e95e5,arc2,train,2d7bb0b6ff3964a7219d9a6fd94a25512a6618a5,3,2,900.0,900.0,10.2,20.0
dae9d2b5,arc2,train,c2edb096665ce708f71a04351ca5449037677f7e,5,2,18.0,18.0,9.0,9.0
db118e2a,arc2,train,b5f6a64b8873f484d3b6678d0cb90651ca521b6d,4,1,54.4,81.0,225.0,225.0
db3e9e38,arc2,train,f32298f89902004f8edb4cafc8af71c8b52e61ed,2,1,57.333333333333336,81.0,57.333333333333336,81.0
db615bd4,arc2,train,b553e7f209df1ed55ee3b389af968bc1719f9168,3,1,625.0,625.0,625.0,625.0
db7260a4,arc2,train,7fd6a7fc3c5cabf633e94ae850594d1bc5bc8398,5,1,100.0,100.0,100.0,100.0
db93a21d,arc2,train,0bc5520cae7658e02a04c6a0f8b350701590a1ea,4,1,405.0,900.0,405.0,900.0
dbc1a6ce,arc2,train,021f6f6bcd53463b9bfb8e7639c1ee1c56f1ed45,4,1,163.0,399.0,163.0,399.0
dc1df850,arc2,train,2d70a53dfd2a78e87e68584978335b15a583e7d5,3,1,52.25,100.0,52.25,100.0
dc2aa30b,arc2,train,159a003784c19d26d3862ba7efd39cbcd800688b,3,1,121.0,121.0,121.0,121.0
dc2e9a9d,arc2,train,ac0c928fd72332ab6174085fccd56a54f93158bb,3,1,521.25,812.0,521.25,812.0
dc433765,arc2,train,fa5a04c4dade5d551d34631d3958277f19feee78,7,2,50.888888888888886,121.0,50.888888888888886,121.0
dc46ea44,arc2,train,60fbd3b382684fd2a15c391e811e4247e121513b,3,1,121.0,121.0,121.0,121.0
dce56571,arc2,train,44081077b397e3fd3cee160f600417252a274c1c,3,1,142.5,308.0,142.5,308.0
dd2401ed,arc2,train,4ce08827026da3549a60046415a2381ff3e5194d,4,1,105.0,105.0,105.0,105.0
ddf7fa4f,arc2,train,4ed1b7d228cc665ff4101d1a471478cc185108e8,3,1,100.0,100.0,100.0,100.0
de1cd16c,arc2,train,ec1426bfba0b92ed9ae996f2fb2ce0b742d9c063,4,1,275.8,342.0,1.0,1.0
de493100,arc2,train,b1ccc1ef906dfd6405f863ddd1ad960f1f5b5097,4,1,900.0,900.0,43.8,100.0
ded97339,arc2,train,62626949a1d67568d2460cff7203c6f25c770510,3,1,100.0,100.0,100.0,100.0
df8cc377,arc2,train,89649cb57fbb3a6083340e9f5ac5cbdea96dabfd,3,1,406.5,572.0,406.5,572.0
df978a02,arc2,train,86b2a013c49a07520bb9035bcb4379410d670297,3,1,256.0,256.0,256.0,256.0
df9fd884,arc2,train,9e82e9679d4ba5ffa7e6fecc177efdb6f4c22f45,3,1,72.5,81.0,72.5,81.0
e048c9ed,arc2,train,d06229cd27c53014776a8e4ee26bade763ad2819,4,1,71.2,120.0,71.2,120.0
e0fb7511,arc2,train,de90b2a78c47928f3bfd87b6485361a89afb4459,3,1,169.0,169.0,169.0,169.0
e133d23d,arc2,train,850369760bf16236adc15ee5180222eb374c44b8,5,1,21.0,21.0,9.0,9.0
e179c5f4,arc2,train,f52f2251c0a8163718f42a9446cd3aa7f3703130,3,1,35.0,50.0,35.0,50.0
e1baa8a4,arc2,train,a1befeffee396870920086a4890045f0a22cf7b8,4,1,204.6,225.0,9.6,20.0
e1d2900e,arc2,train,30241236e173eea32450a88285412cc167f39f89,3,1,707.5,900.0,707.5,900.0
e2092e0c,arc2,train,d41944c241c55c65ad99304a83384f11ab9b070d,3,1,225.0,225.0,225.0,225.0
e21a174a,arc2,train,7d7ef87243cc42055417c904c052375355a09784,3,2,113.2,169.0,113.2,169.0
e21d9049,arc2,train,8dc84fc94a3e574a1ecc6b157ca5fa745ee3526c,2,1,247.33333333333334,400.0,247.33333333333334,400.0
e26a3af2,arc2,train,0a5bd10cbbf2d073f6434465430ee8ab3cac550b,3,1,209.5,225.0,209.5,225.0
e345f17b,arc2,train,4c5a7a973c4bbbc206ff90bd37ffd92b2013f4cf,4,2,32.0,32.0,16.0,16.0
e3497940,arc2,train,40819cfc17f0ffce22323d245c44557722e2ef9e,3,1,90.0,90.0,40.0,40.0
e39e9282,arc2,train,38e626ef36c95009972771db161081a4e04eb8a4,3,1,149.0,225.0,149.0,225.0
e3f79277,arc2,train,fdc46fd9b5ca8de162e6537c0f5dbe090e4b246f,2,1,36.0,36.0,256.0,256.0
e3fe1151,arc2,train,44351fb7e91d4c0175e551235def9cda8b27a9be,3,1,25.0,25.0,25.0,25.0
e4075551,arc2,train,fc16f46c4fed7136337ef7e12cc345e187797423,3,1,221.25,240.0,221.25,240.0
e40b9e2f,arc2,train,4ea43c8873727110407dd137fd71f338a84e5da1,3,1,100.0,100.0,100.0,100.0
e41c6fd3,arc2,train,7bd919cdeabc9450369bdb85e29eb32234fc5bbd,3,1,427.25,510.0,427.25,510.0
e45ef808,arc2,train,e6103c6fa4b31806290a457db30a0f0e71b5a0ad,2,1,144.0,144.0,144.0,144.0
e4888269,arc2,train,53ba0f4a74f475d6f6f46c2d8af5376c09a78e8e,3,2,362.4,900.0,362.4,900.0
e48d4e1a,arc2,train,b605f70434c861c2601b5975b9d0265e39570889,4,1,100.0,100.0,100.0,100.0
e4941b18,arc2,train,718680d6d9b9a71e6e38ddb704c3b84fd158e429,3,1,153.0,361.0,153.0,361.0
e5062a87,arc2,train,8b1c3319c766dce8b0af08e16fd4e3a970bdde4f,3,1,100.0,100.0,100.0,100.0
e509e548,arc2,train,f023aa343a71fe40a591b5f13374bd180475831e,3,1,225.25,399.0,225.25,399.0
e50d258f,arc2,train,46d2f72cd95d4246fe271f22ebcaf15bd02d2ba1,3,1,100.0,100.0,17.75,24.0
e57337a4,arc2,train,607d1a579ece36f7294de50bfb516e18b742cea5,3,1,225.0,225.0,9.0,9.0
e5790162,arc2,train,3f6318673cd2ff3c55a547dc3e5096dd3531a574,5,1,62.666666666666664,120.0,62.666666666666664,120.0
e5c44e8f,arc2,train,d277593bd35088f29f5363c459ab4daf51f303b0,3,1,121.0,121.0,121.0,121.0
e619ca6e,arc2,train,94f1f7847afc13c284c590b635b72c627e32a019,3,1,746.5,841.0,746.5,841.0
e633a9e5,arc2,train,d46abcb60ee6707205ff478ac83ca392a6b03e96,3,1,9.0,9.0,25.0,25.0
e6721834,arc2,train,c51dd0faba8d84f5219f8a0127a10190e829676b,3,1,294.5,510.0,147.25,255.0
e681b708,arc2,train,245b7fdc6c43972dcfbd1ddb58a77372f3338b29,3,1,566.25,676.0,566.25,676.0
e69241bd,arc2,train,597f99dcbea4969438fe1fb6bb03204525b1444a,3,1,73.0,81.0,73.0,81.0
e6de6e8f,arc2,train,1ae9e42950b34a4144c952c4856fe0b9392a6a27,3,1,24.0,24.0,56.0,56.0
e729b7be,arc2,train,d0408b1e3416bba88947d1f6953af144fd29dd16,3,1,291.0,361.0,291.0,361.0
e73095fd,arc2,train,fc0d2948cff031be9a263ae7b807d0cd9f935251,3,1,244.75,288.0,244.75,288.0
e734a0e8,arc2,train,8a42349c8cb18c97a9c0b111acc5f5011d7ad13f,2,1,313.0,529.0,313.0,529.0
e74e1818,arc2,train,dec92ae3695f89054faa061c8f502d7ff16ddfda,3,1,141.0,225.0,141.0,225.0
e760a62e,arc2,train,f1132a0e9dee8e6d7db7900fc61ec666200ad0b1,3,1,630.0,784.0,630.0,784.0
e7639916,arc2,train,c849724fbfb89405e07850be71df47b9cd1fb569,3,1,155.25,200.0,155.25,200.0
e76a88a6,arc2,train,9451d83a299e7bee5a7fdd3e18c2483d53ed734e,2,1,100.0,100.0,100.0,100.0
e78887d1,arc2,train,7139103aca75f34f8ec758b39af57faccbe91b78,4,1,117.4,143.0,40.2,45.0
e7a25a18,arc2,train,e56ab08fa9dd4af3f21f10f111bf994624bf6b35,2,1,196.0,196.0,78.66666666666667,100.0
e7b06bea,arc2,train,d102b73364841d14f9b43036eb25c8440e5743d2,5,1,66.33333333333333,96.0,66.33333333333333,96.0
e7dd8335,arc2,train,712201a747fba801455ad0aa06c6491e44836766,3,1,75.25,99.0,75.25,99.0
e84fef15,arc2,train,4fc5daf9c4b62857d6c8f9d1d875cfc502354110,3,1,841.0,841.0,25.0,25.0
e8593010,arc2,train,f0727fbf28e8d68d88b79551f5e38483ae6b57a9,3,1,100.0,100.0,100.0,100.0
e872b94a,arc2,train,0377872c01ef76143772e18bc99a83708f652bde,4,1,80.0,144.0,3.4,5.0
e88171ec,arc2,train,80359147a75b1ffd18ed61a255334ffa9ee4a343,3,1,320.75,441.0,320.75,441.0
e8dc4411,arc2,train,df79aeeb8861733c8c5f187d466272be97a40365,3,1,210.75,288.0,210.75,288.0
e9614598,arc2,train,d185c5e0aed2e6c9d0ab8cc58609c88d795be99d,2,2,101.0,144.0,101.0,144.0
e98196ab,arc2,train,b1c62cc4f39f4ef004a6a9802dfb17e3d1355101,3,1,121.0,121.0,55.0,55.0
e99362f0,arc2,train,56591a42d95a4a464b373be4a198d5668f019e39,6,1,99.0,99.0,20.0,20.0
e9ac8c9e,arc2,train,77d36cd00b4180d1fffa6999aa8964dc85678c8b,3,1,131.25,225.0,131.25,225.0
e9afcf9a,arc2,train,810b3852deb2a1cf7a5fd71e772e5ede96a3c27e,2,1,12.0,12.0,12.0,12.0
e9b4f6fc,arc2,train,7b063099052e7a77b6c758e0a5a335e21053715a,4,1,169.0,169.0,31.8,49.0
e9bb6954,arc2,train,743a8da4381fc81cbca838c25618640a9fd71c6d,4,1,285.0,361.0,285.0,361.0
e9c9d9a1,arc2,train,1725f25cc398cede30d5fed859cc79817d403165,3,1,230.25,288.0,230.25,288.0
e9fc42f2,arc2,train,6cec0f51d5f8f6981a2f013faaf4519d47d1a1c4,3,2,169.0,169.0,66.6,88.0
ea32f347,arc2,train,6c44cd314f1dd2650a824ecc756020effef36438,4,1,100.0,100.0,100.0,100.0
ea786f4a,arc2,train,dd00a1a6fb60c05803e467aa21ff46fb7ff30bd1,3,1,51.0,121.0,51.0,121.0
ea959feb,arc2,train,116dfe6f391009f05fa92c3b7424fab159524f4e,3,1,550.0,550.0,550.0,550.0
ea9794b1,arc2,train,b9fd7137ceb80958d3770a9fe79f73a1d85114ae,6,1,100.0,100.0,25.0,25.0
eb281b96,arc2,train,1a6e28291fe3314777d35bbcaa19491c787ea955,2,1,68.0,85.0,221.0,289.0
eb5a1d5d,arc2,train,fd214564faccf76f38c75a7761cc9a5efff7fe27,3,1,583.75,702.0,41.0,81.0
ec883f72,arc2,train,587c5cc86e19ab9c9970345d67762963928a3cbc,4,1,93.8,144.0,93.8,144.0
ecaa0ec1,arc2,train,f7137e2919458aa09930a5ee6196ddbc91758279,4,1,114.4,121.0,114.4,121.0
ecb67b6d,arc2,train,7d8e09fff736162b4877fc03f0d69553c6117249,3,1,126.0,304.0,126.0,304.0
ecdecbb3,arc2,train,13f19acd7660c4e02f8a306c82e25380ebe411a7,3,1,232.5,323.0,232.5,323.0
ed36ccf7,arc2,train,a9b3b66e9ccf4fd015bb8c524e316e5a4eb4db98,4,1,9.0,9.0,9.0,9.0
ed74f2f2,arc2,train,d4f0ac7c51752202b2235b97434aea11a1198386,6,1,45.0,45.0,9.0,9.0
ed98d772,arc2,train,446eb8a0a522ff8860a0a7281c86b0234b4d9d3e,5,1,9.0,9.0,36.0,36.0
edcc2ff0,arc2,train,7ef836ee107273645c1abc096aec5743f584d211,3,1,200.0,200.0,200.0,200.0
ef135b50,arc2,train,78f7960daf2e9f3c6904d780123dfba7a6e7f9da,3,1,100.0,100.0,100.0,100.0
ef26cbf6,arc2,train,3e765e35a42ead4eaa6e3d2dd186f109547061dd,2,1,77.0,77.0,77.0,77.0
f0100645,arc2,train,05b179083a0d9422e9660aa48bc24add2eb2e132,2,1,87.33333333333333,100.0,87.33333333333333,100.0
f0afb749,arc2,train,e9415f7f1b4928a9c60eb375b9c88b6d38979cfe,3,1,18.5,36.0,74.0,144.0
f0df5ff0,arc2,train,5f1351dc30effe6b2f734ec57062b0d2a5b2d02d,3,1,225.0,225.0,225.0,225.0
f0f8a26d,arc2,train,04657cf4f8cda14e4b4e025844e6bf139475a941,3,1,113.0,169.0,113.0,169.0
f15e1fac,arc2,train,c691733614a417bbd5cd1e662077d8b9ce6e57f8,3,1,173.0,204.0,173.0,204.0
f18ec8cc,arc2,train,08302b1b2724e91c2a4d922fc672f8115231cad3,4,2,100.5,126.0,100.5,126.0
f1bcbc2c,arc2,train,b80b9ca6a23b19ea5b8b3c817f0dd61c0a0a7918,4,1,100.0,100.0,100.0,100.0
f1cefba8,arc2,train,1f8d58ffe526c67c2a9b5ebe0d53ebdfebca1bcf,3,1,283.0,342.0,283.0,342.0
f21745ec,arc2,train,9e86af82812a8eced587286396865667180f052b,3,1,448.0,506.0,448.0,506.0
f25fbde4,arc2,train,215170606fd597403b9f1ced239de34e7acd3761,3,1,81.0,81.0,48.0,60.0
f25ffba3,arc2,train,00c771da7274bba4db0ecf21c4accd6e343a2ba4,2,1,40.0,40.0,40.0,40.0
f2829549,arc2,train,8cc355db281f9c38764738ee46829153a5f89a33,5,1,28.0,28.0,12.0,12.0
f28a3cbb,arc2,train,814286f049596706707c446e8236b592759c6b18,2,1,81.0,81.0,81.0,81.0
f341894c,arc2,train,aa137f8d4183becdf05550f75c79afc7ae11956c,3,1,171.0,324.0,171.0,324.0
f35d900a,arc2,train,cc81869fb5531d10c492a43900a6698f19d3e5b7,4,1,256.8,306.0,256.8,306.0
f3b10344,arc2,train,266bd5d68bc18357dc7b6e12f9a81e096a0e9d25,3,1,855.0,900.0,855.0,900.0
f3cdc58f,arc2,train,da8426dcd7f3fc009c6e844c1b6ceacf19d4ceac,3,1,100.0,100.0,100.0,100.0
f3e14006,arc2,train,d0094a0a09d7bb8a134051fd03f445b19a6985ee,4,2,181.33333333333334,375.0,181.33333333333334,375.0
f3e62deb,arc2,train,4b48565b014247fd74b0efb8323fa4517a946d1a,6,2,100.0,100.0,100.0,100.0
f45f5ca7,arc2,train,ee3196aa3667f1a054157eb7e84616e1fa49f10c,3,1,100.0,100.0,100.0,100.0
f5aa3634,arc2,train,d66056b3918efa863aff61b3e4b13421c3997385,3,1,193.75,225.0,11.25,12.0
f5b8619d,arc2,train,955f24350ea685ab954f7fa644ab7dde31d8fce2,3,1,16.25,36.0,65.0,144.0
f5c89df1,arc2,train,c24d140282e9ba6daec6a6a616b609554d2472b0,3,1,169.0,169.0,169.0,169.0
f76d97a5,arc2,train,afdf32fbe72d248c52cec04ab6d46656b5ff95a3,3,1,21.0,25.0,21.0,25.0
f823c43c,arc2,train,7dff25bb564203a1dc220117d06c415e453de3a7,2,1,228.33333333333334,285.0,228.33333333333334,285.0
f83cb3f6,arc2,train,0bea124efaac1c35c66b67b4849c9f4b75b73a25,3,1,159.5,170.0,159.5,170.0
f8a8fe49,arc2,train,12bc9300b4b5f29d6e51d290e12780299cdf36ae,3,1,225.0,225.0,225.0,225.0
f8b3ba0a,arc2,train,8a21d923337aa1ab6a1959c7835961553fc6c8c0,4,1,174.2,208.0,3.0,3.0
f8be4b64,arc2,train,76cd965fa24514495ff85d8ee9e8968c4340209d,4,1,370.8,900.0,370.8,900.0
f8c80d96,arc2,train,11a791503adc5833701c1fddb12301bf9d7084ff,3,1,100.0,100.0,100.0,100.0
f8cc533f,arc2,train,bf6ad9f065b402e78640a078aa3f1f4954ae905b,3,2,324.6,484.0,324.6,484.0
f8f52ecc,arc2,train,1a8ef6e33f6005a842530375ddfbfb15d717729f,3,2,113.6,144.0,113.6,144.0
f8ff0b80,arc2,train,cebf9946d84a081814c7970a5edfea70ab7dc804,3,1,144.0,144.0,3.0,3.0
f9012d9b,arc2,train,11efe559741813254b414dcab2446f455ef98ce2,3,1,34.75,49.0,4.5,9.0
f9a67cb5,arc2,train,94fc2b07077aaa49f2c9c4cee2f2e493b89a0b95,3,1,164.75,210.0,164.75,210.0
f9d67f8b,arc2,train,da92c0d14b0ba5933aeeda6b88dde481838d5244,4,1,900.0,900.0,900.0,900.0
fafd9572,arc2,train,1021eb1dce762e6e3da2cb1209364fa51fe71208,2,1,168.0,216.0,168.0,216.0
fafffa47,arc2,train,c78555c271a513c692260d8aae7b1393b95d8806,5,1,18.0,18.0,9.0,9.0
fb791726,arc2,train,170f135fa940b05192de2542259dc0adca9dbbaf,3,1,27.5,49.0,110.0,196.0
fbf15a0b,arc2,train,a96673f63aedc504d7a7e1e729945af0b4e01259,4,2,268.6666666666667,480.0,134.33333333333334,240.0
fc10701f,arc2,train,70040ac9a36f341dac3676dd1f7cfc7e945def89,3,1,285.0,676.0,285.0,676.0
fc4aaf52,arc2,train,5eb31d58275187b132557da3ec11658b7a024272,2,1,256.0,256.0,256.0,256.0
fc754716,arc2,train,d68c4bbfa049dddbe0fefb313f3a375a5f45cf22,4,1,29.4,63.0,29.4,63.0
fcb5c309,arc2,train,8a223e6f04db7dc31fd65ea2ef4d54e6e2835fdc,3,1,226.5,289.0,51.0,64.0
fcc82909,arc2,train,f23aa80dadc2eaa2f3117b137b1382064a67efd8,3,1,100.0,100.0,100.0,100.0
fd02da9e,arc2,train,8d70de1aeac377170cbe4eeb954a5fc9a648136b,4,1,64.0,64.0,64.0,64.0
fd096ab6,arc2,train,a512256a7d35665b258c85bba7d2bb7e96ab0b88,2,1,653.3333333333334,900.0,653.3333333333334,900.0
fd4b2b02,arc2,train,39c19acf9e4b628f9c603c98f085c5811c0c9ccc,3,1,429.25,676.0,429.25,676.0
fe45cba4,arc2,train,542d6ceb65770c34fa5d4ca542171565c558ae70,2,1,128.0,256.0,128.0,256.0
fe9372f3,arc2,train,bbcdea369d3b5b300c5ac69d9c10185a27ff5446,2,1,247.33333333333334,510.0,247.33333333333334,510.0
fea12743,arc2,train,5b5495f701d48f0574f059ec6c9d9d4cb0a6a39f,3,1,176.0,176.0,176.0,176.0
feca6190,arc2,train,7f44a215115fca574ed96bae4afb9783b64bbd63,5,1,5.0,5.0,166.66666666666666,400.0
ff2825db,arc2,train,0172a612afca5ed0dba6f2fd8b3d3a9a9b7ee1f9,3,2,100.0,100.0,100.0,100.0
ff28f65a,arc2,train,45465d300727c5fe83d7256f432636e9a2614fa1,8,3,38.63636363636363,49.0,9.0,9.0
ff72ca3e,arc2,train,2db2ba5b4d24bc5f2b381e8beebff3b73166d8e4,4,1,196.2,600.0,196.2,600.0
ff805c23,arc2,train,458a85cb523381a907d3216de2f54e58931d51c1,3,1,576.0,576.0,25.0,25.0
0934a4d8,arc2,eval,164911361bcc159f96f98912de40b3a301f344ea,4,1,900.0,900.0,24.0,36.0
135a2760,arc2,eval,a9924eb95c171049aae7d5f51dac10c631f47b78,2,1,456.0,841.0,456.0,841.0
136b0064,arc2,eval,cb60980447257f3571c17ce6898b7f94ea988d24,3,1,195.0,285.0,91.0,133.0
13e47133,arc2,eval,33d79a1d120a15c9a13692dbf83f46d81fd63a17,3,2,546.0,900.0,546.0,900.0
142ca369,arc2,eval,3201febdaa9f4002484ba22314831bdc1f4b6d21,3,2,365.6,400.0,365.6,400.0
16b78196,arc2,eval,7d7bcb1374423945037fe8ebce8f9d2716e9689d,2,1,900.0,900.0,900.0,900.0
16de56c4,arc2,eval,9e7fe76334874f1e254db6bb87bc3e9f53aae8ea,3,2,154.2,189.0,154.2,189.0
1818057f,arc2,eval,516f0e91bc9c7de60e5cc94ddf91f360578e6075,3,1,250.75,484.0,250.75,484.0
195c6913,arc2,eval,605cc4f789b3921185105c4f89caaccb33adc62e,3,2,690.0,900.0,690.0,900.0
1ae2feb7,arc2,eval,1dc2b8b6066f5b2c54fc0138db731e40384759a5,3,3,164.5,200.0,164.5,200.0
20270e3b,arc2,eval,d6ed47eb9fc8fa3ec067264dcb122b01c954eb74,4,2,72.83333333333333,110.0,48.333333333333336,64.0
20a9e565,arc2,eval,c9ba9651c5c9516ee2d90ee9d111441974872cf0,3,2,876.4,900.0,55.0,136.0
21897d95,arc2,eval,e3cc1b8414409016677babe840b8136c416b98db,4,2,332.3333333333333,900.0,332.3333333333333,900.0
221dfab4,arc2,eval,c57c5515ef628e5ae566124011de778e6b03bb04,2,2,700.25,900.0,700.25,900.0
247ef758,arc2,eval,844232e4957287a7185e9bed0f3e5672a4a56ebe,3,2,204.4,300.0,204.4,300.0
269e22fb,arc2,eval,f120707bd95f7c7721bfcc763be6d8578a650342,5,2,107.71428571428571,156.0,400.0,400.0
271d71e2,arc2,eval,cede6660d71c69714029413562954e34aa7d1193,3,1,293.25,676.0,293.25,676.0
28a6681f,arc2,eval,354421dd5b118b60f1bbe7a8fa56edc68bcabcba,3,1,100.0,100.0,100.0,100.0
291dc1e1,arc2,eval,00cde86f231d71e8a27644c8fd338f4534818464,4,1,176.0,224.0,88.8,144.0
2b83f449,arc2,eval,bdd78a138ef1615f1d73ea4eb3252a3fd69c318f,2,1,248.66666666666666,323.0,248.66666666666666,323.0
2ba387bc,arc2,eval,4b9490408098696d7c7a2f73b45c874825299338,4,1,474.4,552.0,102.4,128.0
2c181942,arc2,eval,f1e5c3a0f7fc90e96258858197be54287303dd8f,3,1,490.5,624.0,490.5,624.0
2d0172a1,arc2,eval,0cdd956972e21a72727a999a02e2c366d16d52aa,4,2,481.6666666666667,625.0,93.66666666666667,154.0
31f7f899,arc2,eval,7e0ba6f485995a32a85279f432e0f05694615f5d,3,1,183.0,289.0,183.0,289.0
332f06d7,arc2,eval,833a86b2b3b8ad46437da68302b6461cc0465f54,4,1,219.2,400.0,219.2,400.0
35ab12c3,arc2,eval,56306faa8d7ca4864802b942499a5adfd6b7d85a,3,1,347.5,441.0,347.5,441.0
36a08778,arc2,eval,642382a72a361b45c194fed5984be34bdf97ddfd,6,2,262.75,900.0,262.75,900.0
38007db0,arc2,eval,04b3cf095f07901bb82148b67b89b7ae2ca4ab44,2,2,575.5,841.0,168.25,232.0
3a25b0d8,arc2,eval,3c088fca86ddfcd9f2d43ebb54dafd12ba788550,2,2,663.0,900.0,150.0,234.0
3dc255db,arc2,eval,12a85ca9b60dad4916abc7f80a96cb49ea896e61,3,1,136.0,156.0,136.0,156.0
3e6067c3,arc2,eval,c496662735ffb045ea62d7c88c85b2edbd3cd3e2,3,2,626.0,900.0,626.0,900.0
409aa875,arc2,eval,193235bbd551e0b36cac23f5754bba233080b966,3,1,256.0,256.0,256.0,256.0
446ef5d2,arc2,eval,ea79e0330c1218453a8a4c1447b5f655252435f3,2,2,354.0,676.0,354.0,676.0
45a5af55,arc2,eval,f2a58ff84eb240c4dcd35fbc67c6d823821c5ec1,2,1,168.66666666666666,196.0,642.6666666666666,676.0
4a21e3da,arc2,eval,af5922d2fd96aa8605f47b4b5bd2440bad50961d,3,1,343.0,400.0,343.0,400.0
4c3d4a41,arc2,eval,9f2148f6725de820c25ff84b99c6ddc246e2f9a2,2,2,160.0,160.0,160.0,160.0
4c416de3,arc2,eval,b5faac82c4186c819e955d1bbbf4f3bd4f3e89b1,3,1,457.25,529.0,457.25,529.0
4c7dc4dd,arc2,eval,8164bbee89b4045a055b85508544ea875a78ec59,2,2,900.0,900.0,25.5,36.0
4e34c42c,arc2,eval,e4a5e066159bf71dfef0048ccb35e183c7f9d99f,2,2,523.75,600.0,151.75,266.0
