task_id,source_bytes,total_lines,nonblank_lines,comment_lines,token_count,ast_node_count,function_count,call_count_static,comprehension_count,branch_node_count,return_count,name_load_count,constant_count,assignment_node_count,cyclomatic_complexity,max_nesting_depth,max_line_length,mean_line_length,gzip_bytes,halstead_distinct_operators,halstead_distinct_operands,halstead_total_operators,halstead_total_operands,halstead_vocabulary,halstead_length,halstead_volume,halstead_difficulty,halstead_effort,dynamic_status,input_cells_total,output_cells_total,elapsed_ms_total,elapsed_ms_per_test,opcode_count_dynamic,branch_opcode_count_dynamic,python_call_count_dynamic,peak_memory_bytes,current_memory_bytes,opcode_per_input_cell,elapsed_ms_per_input_cell,branch_opcode_per_input_cell,python_calls_per_input_cell,distinct_function_count_dynamic,expanded_source_bytes,expanded_function_inventory_count,expanded_constant_count,expanded_function_inventory,expanded_constant_inventory,complexity_pc1_score,log1p_opcode_count_dynamic,log1p_branch_opcode_count_dynamic,log1p_python_call_count_dynamic,log1p_elapsed_ms_total,log1p_elapsed_ms_per_test,log1p_peak_memory_bytes,log1p_ast_node_count,log1p_cyclomatic_complexity
e3497940,4254,163,144,1,1247,1156,17,79,13,19,24,319,52,25,42,5,103,25.09816,1366,30.0,123.0,579.0,439.0,153.0,1018.0,7388.020823861119,53.53658536585366,395529.4075213453,ok,360,160,27.7919,27.7919,18903,4022,588,13678,6430,52.50833333333333,0.07719972222222221,11.172222222222222,1.6333333333333333,15,4254,16,2,add|merge|mostcolor|asindices|ulcorner|lrcorner|toindices|objects|rot90|rot270|vmirror|paint|tophalf|bottomhalf|lefthalf|righthalf,F|T,0.09923217098756625,9.847128818866743,8.299783171949787,6.3784261836515865,3.3600940975837017,3.3600940975837017,9.523617089089445,7.053585727193677,3.7612001156935624
e48d4e1a,4989,202,177,1,1428,1267,21,85,13,18,36,360,61,26,43,3,103,23.69802,1505,23.0,143.0,629.0,515.0,166.0,1144.0,8437.045109460882,41.41608391608391,349429.3682572173,ok,500,500,55.7031,55.7031,46696,11241,2336,23360,10960,93.392,0.1114062,22.482,4.672,25,4989,20,4,add|multiply|size|extract|chain|matcher|rbind|fork|leastcolor|height|width|shape|ofcolor|toindices|uppermost|lowermost|leftmost|rightmost|fill|canvas,ZERO|FOUR|FIVE|DOWN_LEFT,1.1079933461246094,10.75143520176483,9.32741204356202,7.756623334538858,4.037828882960493,4.037828882960493,10.058823244245096,7.145196134997171,3.784189633918261
e5062a87,6008,247,216,1,1692,1503,25,100,14,22,40,431,63,37,47,4,95,23.323887,1750,26.0,161.0,737.0,608.0,187.0,1345.0,10150.573048548871,49.09316770186335,498323.78494242404,ok,400,400,91.2259,91.2259,67363,12037,2929,15406,5278,168.4075,0.22806474999999998,30.0925,7.3225,29,6008,24,6,add|merge|initset|sfilter|insert|astuple|chain|rbind|lbind|apply|height|width|shape|ofcolor|toindices|recolor|shift|normalize|uppermost|lowermost|leftmost|rightmost|paint|occurrences,ZERO|ONE|TWO|THREE|FIVE|SIX,1.9415999639021801,11.117866029575945,9.395823592107716,7.982757702011113,4.524241002177329,4.524241002177329,9.642577230581775,7.315883504509785,3.871201010907891
e509e548,4872,191,169,1,1381,1238,16,77,11,22,25,364,48,37,44,5,103,24.507853,1607,29.0,154.0,610.0,508.0,183.0,1118.0,8402.55241920156,47.83116883116883,401903.9033755759,ok,901,901,180.1304,180.1304,117451,26107,6550,53465,26230,130.35627081021087,0.19992275249722533,28.975582685904552,7.269700332963374,35,4872,15,6,add|merge|sfilter|mfilter|compose|chain|rbind|lbind|fork|mostcolor|asindices|toindices|objects|fill|replace,F|T|ONE|TWO|THREE|SIX,2.1252485311056764,11.673785018464852,10.169997059755108,8.787372988731876,5.199217213861024,5.199217213861024,10.886801216840775,7.122059881629142,3.8066624897703196
e50d258f,5167,209,183,1,1426,1249,21,78,12,22,33,346,66,27,42,5,103,23.722488,1654,29.0,145.0,625.0,508.0,174.0,1133.0,8432.854980796608,50.8,428389.0330244677,ok,400,71,146.7357,146.7357,82753,17862,2468,25336,7812,206.8825,0.36683925,44.655,6.17,24,5167,20,5,add|argmax|astuple|rbind|mostcolor|height|width|shape|asindices|ulcorner|crop|toindices|objects|uppermost|lowermost|leftmost|rightmost|vconcat|subgrid|canvas,F|T|ZERO|TWO|NINE,1.6198786243443035,11.323627630439628,9.790486813448885,7.81156848934518,4.995424866492243,4.995424866492243,10.140021056969097,7.1308988302963465,3.7612001156935624
e6721834,7009,279,248,1,1898,1667,28,116,14,26,41,492,65,46,51,5,103,24.121864,2059,29.0,196.0,822.0,693.0,225.0,1515.0,11837.878504693812,51.26785714285714,606902.6640531416,ok,1178,589,618.8924,618.8924,392122,66112,15265,40598,24366,332.8709677419355,0.5253755517826825,56.12224108658744,12.958404074702885,46,7009,27,3,add|order|merge|sfilter|mfilter|first|last|branch|compose|chain|matcher|rbind|lbind|fork|apply|mostcolor|height|width|portrait|asindices|toindices|objects|uppermost|lowermost|leftmost|rightmost|paint,F|T|TWO,3.9403817714733456,12.879330845065564,11.099120678211964,9.633383412358416,6.4295459145907765,6.4295459145907765,10.611498714744615,7.419380582918692,3.9512437185814275
e73095fd,5091,195,173,1,1423,1280,17,80,11,21,26,375,49,36,46,5,103,25.107692,1662,29.0,154.0,631.0,523.0,183.0,1154.0,8673.117613379785,49.243506493506494,427094.723513413,ok,979,979,504.731,504.731,320286,64382,10034,67828,32196,327.1562819203269,0.5155577119509703,65.76302349336058,10.24923391215526,35,5091,16,5,add|merge|sfilter|mfilter|chain|matcher|rbind|lbind|fork|mostcolor|colorfilter|asindices|ofcolor|toindices|objects|fill,F|T|ZERO|FOUR|FIVE,2.9128101329024703,12.676972747823843,11.07260490208959,9.213834261230438,6.226004907373797,6.226004907373797,11.124745111092249,7.155396301896734,3.8501476017100584
e76a88a6,4734,177,158,1,1312,1203,17,74,14,21,26,347,45,28,46,5,103,25.745763,1553,29.0,138.0,588.0,475.0,167.0,1063.0,7848.877662899918,49.90942028985508,391732.93408132746,ok,300,300,65.9629,65.9629,43808,9127,1043,26288,9496,146.02666666666667,0.21987633333333334,30.423333333333332,3.4766666666666666,22,4734,16,2,add|merge|argmax|remove|lbind|apply|mapply|mostcolor|asindices|toindices|shift|normalize|objects|uppermost|leftmost|paint,F|T,1.0353644603395549,10.687594554708582,9.119101891541911,6.950814768442584,4.204138734681864,4.204138734681864,10.17690587972396,7.093404625868766,3.8501476017100584
e8593010,3376,130,114,1,973,920,10,55,11,18,15,271,38,30,40,5,103,24.969231,1223,28.0,114.0,435.0,360.0,142.0,795.0,5684.048960006222,44.21052631578947,251294.79612659087,ok,400,400,72.7093,72.7093,54794,12081,1443,22934,5278,136.985,0.18177325,30.2025,3.6075,11,3376,9,6,add|merge|mostcolor|sizefilter|asindices|toindices|objects|fill|replace,F|T|ZERO|ONE|TWO|THREE,0.138538601135444,10.911354227897492,9.399472020698687,7.275172319452771,4.300128978479941,4.300128978479941,10.040419407031273,6.825460036255307,3.713572066704308
e8dc4411,5407,224,197,1,1517,1338,24,88,12,23,38,388,62,30,44,4,103,23.138393,1674,26.0,160.0,653.0,554.0,186.0,1207.0,9099.764685007394,45.012499999999996,409603.15788389527,ok,843,843,48.1826,48.1826,33705,9948,1277,32402,23698,39.98220640569395,0.05715610913404508,11.800711743772242,1.5148279952550414,34,5407,23,3,multiply|equality|intersection|merge|interval|branch|lbind|fork|apply|mapply|leastcolor|height|width|shape|ofcolor|toindices|uppermost|lowermost|leftmost|rightmost|fill|center|position,ZERO|ONE|FIVE,1.4867697337670767,10.425431142035965,9.20522732258936,7.15305163493748,3.8955399024097486,3.8955399024097486,10.386006290086584,7.199678345691172,3.8066624897703196
e9614598,1782,73,63,1,538,480,8,30,4,5,10,129,31,12,13,2,110,23.410959,784,25.0,76.0,242.0,197.0,101.0,439.0,2922.954840928038,32.401315789473685,94707.58283928018,ok,404,404,7.7281,3.86405,5880,1706,152,12982,7942,14.554455445544555,0.019128960396039604,4.2227722772277225,0.37623762376237624,13,1782,7,2,halve|insert|fork|ofcolor|toindices|dneighbors|fill,ONE|THREE,-4.140380579076076,8.679482094459956,7.442492722794441,5.030437921392435,2.166547705843686,1.5818714242162943,9.471396088360253,6.175867270105761,2.6390573296152584
e98196ab,2814,105,94,1,821,784,9,44,7,15,12,222,34,23,32,5,103,25.8,1036,30.0,94.0,374.0,300.0,124.0,674.0,4687.128313200754,47.87234042553192,224383.80222769568,ok,484,220,26.9256,26.9256,18740,4053,368,18552,10840,38.71900826446281,0.05563140495867768,8.37396694214876,0.7603305785123967,10,2814,8,2,add|merge|mostcolor|asindices|objects|paint|tophalf|bottomhalf,F|T,-1.3279146295528435,9.838468916161679,8.307459327011946,5.910796644040527,3.329543830847986,3.329543830847986,9.828386780026877,6.665683717782408,3.4965075614664802
e9afcf9a,1676,72,61,1,501,441,8,31,5,4,12,122,23,10,10,2,87,22.277778,681,17.0,64.0,225.0,178.0,81.0,403.0,2554.9595511625034,23.640625,60400.84063920106,ok,36,36,0.7591,0.7591,553,63,57,4570,2866,15.36111111111111,0.02108611111111111,1.75,1.5833333333333333,6,1676,7,3,astuple|ulcorner|lrcorner|crop|toindices|hmirror|hconcat,ONE|TWO|ORIGIN,-6.215675937665384,6.317164686747284,4.1588830833596715,4.060443010546419,0.5648023146227227,0.5648023146227227,8.427487278331744,6.091309882077698,2.3978952727983707
ea32f347,3318,129,113,1,950,884,10,51,9,18,15,258,38,28,36,5,103,24.72093,1189,28.0,110.0,423.0,350.0,138.0,773.0,5494.889405089525,44.54545454545455,244772.34622671522,ok,500,500,71.0145,71.0145,44897,10469,1541,24106,10222,89.794,0.142029,20.938,3.082,12,3318,9,6,add|argmax|argmin|mostcolor|asindices|toindices|objects|fill|replace,F|T|ONE|TWO|FOUR|FIVE,-0.021939119867514605,10.712148529308413,9.256269303864583,7.340835554123275,4.276867487628924,4.276867487628924,10.09025753373598,6.785587645007929,3.6109179126442243
ea786f4a,2686,112,97,1,819,762,11,50,9,11,19,212,43,20,22,5,90,22.982143,1003,22.0,87.0,365.0,298.0,109.0,663.0,4487.306207327102,37.67816091954023,169073.44537492233,ok,204,204,12.9601,12.9601,9626,2412,456,24098,6890,47.18627450980392,0.06352990196078431,11.823529411764707,2.235294117647059,10,2686,10,4,combine|decrement|tojvec|width|toindices|leftmost|rightmost|fill|connect|shoot,ZERO|ORIGIN|UNITY|DOWN_LEFT,-1.7116061075100355,9.172326929777967,7.7886260656250315,6.124683390894205,2.636203260632352,2.636203260632352,10.089925624841921,6.637258031284457,3.1354942159291497
eb281b96,3064,131,113,1,876,763,16,54,8,10,24,206,48,14,19,2,87,22.389313,979,18.0,88.0,384.0,311.0,106.0,695.0,4675.904715921423,31.806818181818183,148725.6511348189,ok,204,663,1.2039,1.2039,931,81,69,13674,12050,4.563725490196078,0.005901470588235294,0.39705882352941174,0.3382352941176471,10,3064,15,2,double|decrement|astuple|height|width|ulcorner|lrcorner|crop|toindices|uppermost|lowermost|leftmost|rightmost|hmirror|vconcat,DOWN|ORIGIN,-3.364346736788246,6.837332814685591,4.406719247264253,4.248495242049359,0.7902285182105087,0.7902285182105087,9.523324627290181,6.638567789166521,2.995732273553991
eb5a1d5d,5442,225,198,1,1550,1392,22,87,13,19,26,412,64,44,42,5,103,23.186667,1782,29.0,169.0,676.0,577.0,198.0,1253.0,9559.58384495975,49.505917159763314,473255.9659103891,ok,2335,164,994.0335,994.0335,611203,124819,15276,150814,24246,261.75717344753747,0.425710278372591,53.455674518201285,6.5421841541755885,33,5442,21,5,add|double|order|size|merge|argmin|decrement|interval|astuple|pair|compose|apply|papply|mpapply|mostcolor|asindices|objects|color|paint|replace|canvas,F|T|ZERO|ONE|NEG_TWO,3.53625612304847,13.323186061315651,11.734627978488033,9.634103708365723,6.902776404933536,6.902776404933536,11.923809199105252,7.239214973779806,3.7612001156935624
ec883f72,5942,230,203,1,1761,1638,21,116,14,23,31,474,73,48,48,5,103,24.834783,1884,29.0,162.0,809.0,640.0,191.0,1449.0,10979.6943718238,57.28395061728395,628960.2701884251,ok,469,469,126.9069,126.9069,91614,21101,3088,60410,15586,195.33901918976545,0.2705904051172708,44.991471215351815,6.584221748400853,32,5942,20,6,add|combine|argmax|first|remove|other|fork|mostcolor|asindices|ulcorner|urcorner|llcorner|lrcorner|toindices|objects|palette|color|underfill|connect|shoot,T|ZERO|UNITY|NEG_UNITY|UP_RIGHT|DOWN_LEFT,2.642337562138638,11.425350292714276,9.957123101702038,8.035602692918582,4.85130265552682,4.85130265552682,11.008926486546516,7.40184157874383,3.8918202981106265
ecdecbb3,5117,198,176,1,1410,1272,18,83,12,19,25,382,47,39,44,5,103,24.843434,1677,30.0,156.0,620.0,522.0,186.0,1142.0,8609.719362285372,50.19230769230769,432141.68337624654,ok,930,930,384.4579,384.4579,260928,49266,20703,70092,27116,280.56774193548387,0.4133955913978495,52.9741935483871,22.261290322580646,41,5117,17,4,add|intersection|merge|sfilter|mfilter|product|compose|lbind|fork|apply|mapply|mostcolor|colorfilter|asindices|toindices|objects|fill,F|T|TWO|EIGHT,2.8583542815160445,12.47200361864644,10.805009764705105,9.938082197300627,5.954431978219952,5.954431978219952,11.157578210689957,7.149131598557407,3.8066624897703196
ed36ccf7,282,12,10,1,85,64,2,4,1,0,2,12,4,1,2,1,68,22.5,222,13.0,17.0,40.0,27.0,30.0,67.0,328.76166990577076,10.323529411764705,3393.9807687331036,ok,45,45,0.5247,0.5247,339,35,30,3630,2046,7.533333333333333,0.011660000000000002,0.7777777777777778,0.6666666666666666,3,282,1,0,rot270,,-12.439199009287345,5.8289456176102075,3.58351893845611,3.4339872044851463,0.4217976693957244,0.4217976693957244,8.197263371414335,4.174387269895637,1.0986122886681098
ef135b50,3826,159,138,1,1076,971,17,65,14,9,22,290,37,26,32,2,95,23.062893,1222,22.0,115.0,464.0,399.0,137.0,863.0,6125.601687594934,38.165217391304346,233784.92005960143,ok,400,400,818.5459,818.5459,622710,54434,71337,359582,64206,1556.775,2.04636475,136.085,178.3425,23,3826,16,4,intersection|merge|sfilter|product|compose|power|fork|apply|mapply|ofcolor|toindices|shift|asobject|fill|paint|trim,ZERO|TWO|NINE|UNITY,2.365210187896174,13.341837805711746,10.90476260831528,11.175184423756795,6.708750406377447,6.708750406377447,12.792700305712394,6.879355804460439,3.4965075614664802
f15e1fac,6292,273,240,1,1742,1503,28,115,11,14,38,469,54,55,30,2,95,22.047619,1884,26.0,198.0,728.0,655.0,224.0,1383.0,10797.571857205667,43.005050505050505,464350.1230510417,ok,692,692,589.0861,589.0861,412659,26363,47217,53042,22954,596.3280346820809,0.8512804913294798,38.096820809248555,68.23265895953757,45,6292,27,5,equality|order|size|merge|increment|insert|interval|pair|branch|compose|chain|rbind|lbind|fork|apply|mapply|papply|height|width|portrait|ofcolor|toindices|uppermost|lowermost|leftmost|rightmost|fill,ZERO|ONE|TWO|EIGHT|DOWN,3.154502525134972,12.930379288339221,10.17975472217261,10.762530454808159,6.3802684584560865,6.3802684584560865,10.8788581843462,7.315883504509785,3.4339872044851463
f1cefba8,8358,333,293,1,2278,2045,35,142,24,26,48,608,80,53,67,5,103,24.099099,2322,31.0,206.0,997.0,834.0,237.0,1831.0,14444.288888732712,62.75242718446603,906414.1867215913,ok,1132,1132,396.6968,396.6968,265723,64483,10874,98314,34186,234.7376325088339,0.35043886925795054,56.96378091872791,9.60600706713781,41,8358,34,5,add|combine|intersection|difference|merge|sfilter|first|remove|other|compose|matcher|power|fork|apply|mapply|mostcolor|leastcolor|height|width|shape|asindices|ofcolor|ulcorner|crop|toindices|shift|objects|uppermost|lowermost|leftmost|rightmost|palette|fill|subgrid,F|T|ZERO|TWO|TWO_BY_TWO,4.588184963225567,12.490213455105586,11.074172409995889,9.294221855956884,5.985689905915244,5.985689905915244,11.495931888593658,7.6236419465115715,4.219507705176107
f25fbde4,5385,199,178,1,1481,1357,19,91,14,28,32,385,56,28,50,5,103,26.060302,1594,28.0,132.0,672.0,520.0,160.0,1192.0,8727.738289105737,55.151515151515156,481347.99049007404,ok,324,192,43.3015,43.3015,27704,6057,948,22348,9004,85.50617283950618,0.1336466049382716,18.694444444444443,2.925925925925926,21,5385,18,2,add|first|mostcolor|height|width|shape|asindices|ulcorner|crop|toindices|shift|objects|uppermost|lowermost|leftmost|rightmost|upscale|subgrid,T|TWO,1.1370812212507406,10.22936818130145,8.709134991587183,6.855408798609928,3.7910185365229983,3.7910185365229983,10.014536856311423,7.213768308118642,3.9318256327243257
f25ffba3,1310,54,47,1,374,321,7,27,3,4,11,87,14,4,8,2,64,23.259259,548,19.0,52.0,168.0,128.0,71.0,296.0,1820.325147373386,23.384615384615387,42567.60344626995,ok,120,120,0.2388,0.2388,121,3,12,4874,2906,1.0083333333333333,0.00199,0.025,0.1,4,1310,6,0,ulcorner|lrcorner|toindices|hmirror|vconcat|bottomhalf,,-7.687034880956553,4.804021044733257,1.3862943611198906,2.5649493574615367,0.21414316911691067,0.21414316911691067,8.491875383431948,5.7745515455444085,2.1972245773362196
f2829549,3473,150,129,1,950,813,19,62,12,9,26,220,45,13,25,3,95,22.153333,1030,24.0,95.0,408.0,332.0,119.0,740.0,5102.165144847879,41.93684210526316,213968.69407446263,ok,168,72,9.7336,9.7336,6980,1438,541,8590,4414,41.54761904761905,0.05793809523809523,8.55952380952381,3.2202380952380953,16,3473,18,2,intersection|height|width|shape|ofcolor|toindices|uppermost|lowermost|leftmost|rightmost|rot90|rot270|fill|canvas|tophalf|bottomhalf|lefthalf|righthalf,ZERO|THREE,-1.864634087586891,8.850947451970402,7.271703706887368,6.295266001439646,2.373379008294125,2.373379008294125,9.058470422638056,6.70196036600254,3.258096538021482
f35d900a,9146,343,305,1,2706,2558,33,170,30,34,50,732,112,64,78,5,110,25.664723,2489,30.0,218.0,1247.0,986.0,248.0,2233.0,17761.720361093892,67.8440366972477,1205026.8079843058,ok,1284,1284,151.7848,151.7848,111593,29630,4573,46980,30972,86.91043613707166,0.11821246105919002,23.07632398753894,3.561526479750779,42,9146,32,5,add|combine|merge|compose|rbind|fork|apply|mapply|mostcolor|height|width|shape|asindices|ofcolor|ulcorner|lrcorner|crop|toindices|shift|dneighbors|objects|uppermost|lowermost|leftmost|rightmost|hmirror|vmirror|fill|paint|underfill|subgrid|outbox,F|T|FOUR|FIVE|ORIGIN,4.305100798263964,11.622622564043182,10.296576389576238,8.428143374582726,5.02903039534452,5.02903039534452,10.757498543639837,7.847371836159788,4.3694478524670215
f5b8619d,2364,93,81,1,646,576,11,38,11,7,13,177,16,13,25,3,103,24.419355,846,20.0,85.0,277.0,242.0,105.0,519.0,3484.6934236687175,28.47058823529412,99211.27159150937,ok,65,260,14.6234,14.6234,11032,3144,689,25014,5982,169.72307692307692,0.2249753846153846,48.36923076923077,10.6,13,2364,10,1,merge|apply|mapply|mostcolor|leastcolor|ofcolor|toindices|underfill|hconcat|vconcat,EIGHT,-2.3843441602981503,9.308646060760307,8.05356916913454,6.536691597591305,2.748769790379227,2.748769790379227,10.127230923922305,6.3578422665081,3.258096538021482
f76d97a5,1119,50,42,1,313,263,6,16,6,3,7,82,8,7,12,2,95,21.38,506,20.0,51.0,130.0,117.0,71.0,247.0,1518.9875385176565,22.941176470588232,34847.36117775799,ok,84,84,5.0832,5.0832,3720,939,272,6720,3424,44.285714285714285,0.06051428571428571,11.178571428571429,3.238095238095238,7,1119,5,2,first|last|palette|replace|switch,ZERO|FIVE,-6.112941556938186,8.221747728346623,6.84587987526405,5.60947179518496,1.8055308733119728,1.8055308733119728,8.812992231969966,5.575949103146316,2.5649493574615367
f8a8fe49,7453,299,263,1,2104,1933,31,129,20,28,42,559,91,54,60,5,103,23.926421,2223,29.0,202.0,930.0,773.0,231.0,1703.0,13371.528617531545,55.48762376237624,741954.3490574373,ok,900,900,152.1705,152.1705,101587,23941,4674,52490,39042,112.87444444444445,0.16907833333333333,26.601111111111113,5.193333333333333,41,7453,30,5,add|invert|double|increment|first|last|branch|compose|apply|mostcolor|height|width|shape|portrait|colorfilter|asindices|ofcolor|ulcorner|crop|toindices|shift|objects|uppermost|lowermost|leftmost|rightmost|paint|subgrid|replace|trim,F|T|ZERO|TWO|FIVE,3.5366001829283777,11.528680696914735,10.083389517811316,8.449984441722787,5.031551680017939,5.031551680017939,10.86839700531273,7.56734567601324,4.110873864173311
f8b3ba0a,3395,134,116,1,976,866,14,61,12,9,23,248,34,19,28,2,109,24.335821,1190,23.0,114.0,435.0,355.0,137.0,790.0,5607.445345538816,35.81140350877193,200810.4879224756,ok,871,15,26.6772,26.6772,12951,3099,860,17604,12420,14.869115958668198,0.03062824339839265,3.557979334098737,0.9873708381171068,17,3395,13,4,order|merge|astuple|compose|rbind|lbind|apply|ulcorner|crop|toindices|palette|dmirror|compress,ONE|THREE|DOWN|UNITY,-1.6066214598246735,9.469005495357472,8.039157390473237,6.7580945044277305,3.320608969563484,3.320608969563484,9.775938231589153,6.7650389767805414,3.367295829986474
f8c80d96,4866,202,177,1,1384,1250,18,77,12,21,24,375,50,42,44,5,103,23.089109,1598,29.0,149.0,601.0,515.0,178.0,1116.0,8342.918508958499,50.11744966442953,418125.798427165,ok,400,400,398.8237,398.8237,238034,56509,14784,52020,13964,595.085,0.99705925,141.2725,36.96,26,4866,17,7,add|equality|size|argmax|argmin|branch|compose|chain|power|mostcolor|leastcolor|colorfilter|asindices|toindices|objects|fill|replace,F|T|ZERO|ONE|TWO|THREE|FIVE,2.7067221272871542,12.380173000665053,10.942172892623889,9.601368432286577,5.991023699949151,5.991023699949151,10.8594027621935,7.1316985104669115,3.8066624897703196
f8ff0b80,3899,143,128,1,1104,1005,13,67,9,19,22,286,41,24,37,5,103,26.265734,1366,29.0,129.0,507.0,394.0,158.0,901.0,6580.70645410757,44.286821705426355,291438.5734288104,ok,576,12,91.1158,91.1158,56072,11879,1001,26342,11342,97.34722222222223,0.15818715277777776,20.62326388888889,1.7378472222222223,17,3899,12,2,add|order|merge|rbind|apply|mostcolor|asindices|ulcorner|lrcorner|toindices|objects|hmirror,T|UNITY,0.19574381210475184,10.934409692234288,9.382611592916636,6.90975328164481,4.523046481207938,4.523046481207938,10.178957864028105,6.913737350659685,3.6375861597263857
f9012d9b,9542,366,323,1,2724,2480,38,156,24,31,55,692,126,58,72,5,126,25.071038,2546,33.0,214.0,1237.0,985.0,247.0,2222.0,17661.271988581153,75.94626168224299,1341307.5840860524,ok,139,18,240.1224,240.1224,167600,32006,10040,165568,36128,1205.7553956834533,1.7274992805755396,230.25899280575538,72.23021582733813,42,9542,37,5,add|merge|sfilter|mfilter|extract|astuple|chain|rbind|lbind|apply|mapply|mostcolor|height|width|shape|asindices|ofcolor|ulcorner|crop|toindices|shift|normalize|dneighbors|ineighbors|neighbors|objects|uppermost|lowermost|leftmost|rightmost|asobject|paint|subgrid|hsplit|vsplit|hperiod|vperiod,F|T|ZERO|TWO|ORIGIN,4.626480134462632,12.029341433599432,10.37370990785957,9.214431989879436,5.485304688378749,5.485304688378749,12.017143305341918,7.816416983691801,4.290459441148391
